iso_alpha_3,year,ef_frst_sequestration_young_secondary_kt_co2_ha
MCO,2072,0.004225
MCO,2073,0.004225
MCO,2074,0.004225
MCO,2075,0.004225
MCO,2076,0.004225
MCO,2077,0.004225
MCO,2078,0.004225
MCO,2079,0.004225
MCO,2080,0.004225
MCO,2081,0.004225
MCO,2082,0.004225
MCO,2083,0.004225
MCO,2084,0.004225
MCO,2085,0.004225
MCO,2086,0.004225
MCO,2087,0.004225
MCO,2088,0.004225
MCO,2089,0.004225
MCO,2090,0.004225
MCO,2091,0.004225
MCO,2092,0.004225
MCO,2093,0.004225
MCO,2094,0.004225
MCO,2095,0.004225
MCO,2096,0.004225
MCO,2097,0.004225
MCO,2098,0.004225
MCO,2099,0.004225
MCO,2100,0.004225
MCO,2101,0.004225
MCO,2102,0.004225
MCO,2103,0.004225
MCO,2104,0.004225
MCO,2105,0.004225
MCO,2106,0.004225
MCO,2107,0.004225
MCO,2108,0.004225
MCO,2109,0.004225
MCO,2110,0.004225
MCO,2111,0.004225
MCO,2112,0.004225
MCO,2113,0.004225
MCO,2114,0.004225
MCO,2115,0.004225
MCO,2116,0.004225
MCO,2117,0.004225
MCO,2118,0.004225
MCO,2119,0.004225
MCO,2120,0.004225
MCO,2121,0.004225
MCO,2122,0.004225
MCO,2123,0.004225
MCO,2124,0.004225
MCO,2125,0.004225
MDA,2020,0.011150366858870974
MDA,2021,0.011150366858870974
MDA,2022,0.011150366858870974
MDA,2023,0.011150366858870974
MDA,2024,0.011150366858870974
MDA,2025,0.011150366858870974
MDA,2026,0.011150366858870974
MDA,2027,0.011150366858870974
MDA,2028,0.011150366858870974
MDA,2029,0.011150366858870974
MDA,2030,0.011150366858870974
MDA,2031,0.011150366858870974
MDA,2032,0.011150366858870974
MDA,2033,0.011150366858870974
MDA,2034,0.011150366858870974
MDA,2035,0.011150366858870974
MDA,2036,0.011150366858870974
MDA,2037,0.011150366858870974
MDA,2038,0.011150366858870974
MDA,2039,0.011150366858870974
MDA,2040,0.011150366858870974
MDA,2041,0.011150366858870974
MDA,2042,0.011150366858870974
MDA,2043,0.011150366858870974
MDA,2044,0.011150366858870974
MDA,2045,0.011150366858870974
MDA,2046,0.011150366858870974
MDA,2047,0.011150366858870974
MDA,2048,0.011150366858870974
MDA,2049,0.011150366858870974
MDA,2050,0.011150366858870974
MDA,2051,0.011150366858870974
MDA,2052,0.011150366858870974
MDA,2053,0.011150366858870974
MDA,2054,0.011150366858870974
MDA,2055,0.011150366858870974
MDA,2056,0.011150366858870974
MDA,2057,0.011150366858870974
MDA,2058,0.011150366858870974
MDA,2059,0.011150366858870974
MDA,2060,0.011150366858870974
MDA,2061,0.011150366858870974
MDA,2062,0.011150366858870974
MDA,2063,0.011150366858870974
MDA,2064,0.011150366858870974
MDA,2065,0.011150366858870974
MDA,2066,0.011150366858870974
MDA,2067,0.011150366858870974
MDA,2068,0.011150366858870974
MDA,2069,0.011150366858870974
MDA,2070,0.011150366858870974
MDA,2071,0.011150366858870974
MDA,2072,0.011150366858870974
MDA,2073,0.011150366858870974
MDA,2074,0.011150366858870974
MDA,2075,0.011150366858870974
MDA,2076,0.011150366858870974
MDA,2077,0.011150366858870974
MDA,2078,0.011150366858870974
MDA,2079,0.011150366858870974
MDA,2080,0.011150366858870974
MDA,2081,0.011150366858870974
MDA,2082,0.011150366858870974
MDA,2083,0.011150366858870974
MDA,2084,0.011150366858870974
MDA,2085,0.011150366858870974
MDA,2086,0.011150366858870974
MDA,2087,0.011150366858870974
MDA,2088,0.011150366858870974
MDA,2089,0.011150366858870974
MDA,2090,0.011150366858870974
MDA,2091,0.011150366858870974
MDA,2092,0.011150366858870974
MDA,2093,0.011150366858870974
MDA,2094,0.011150366858870974
MDA,2095,0.011150366858870974
MDA,2096,0.011150366858870974
MDA,2097,0.011150366858870974
MDA,2098,0.011150366858870974
MDA,2099,0.011150366858870974
MDA,2100,0.011150366858870974
MDA,2101,0.011150366858870974
MDA,2102,0.011150366858870974
MDA,2103,0.011150366858870974
MDA,2104,0.011150366858870974
MDA,2105,0.011150366858870974
MDA,2106,0.011150366858870974
MDA,2107,0.011150366858870974
MDA,2108,0.011150366858870974
MDA,2109,0.011150366858870974
MDA,2110,0.011150366858870974
MDA,2111,0.011150366858870974
MDA,2112,0.011150366858870974
MDA,2113,0.011150366858870974
MDA,2114,0.011150366858870974
MDA,2115,0.011150366858870974
MDA,2116,0.011150366858870974
MDA,2117,0.011150366858870974
MDA,2118,0.011150366858870974
MDA,2119,0.011150366858870974
MDA,2120,0.011150366858870974
MDA,2121,0.011150366858870974
MDA,2122,0.011150366858870974
MDA,2123,0.011150366858870974
MDA,2124,0.011150366858870974
MDA,2125,0.011150366858870974
MDG,2020,0.006811725771483766
MDG,2021,0.006811725771483766
MDG,2022,0.006811725771483766
MDG,2023,0.006811725771483766
MDG,2024,0.006811725771483766
MDG,2025,0.006811725771483766
MDG,2026,0.006811725771483766
MDG,2027,0.006811725771483766
MDG,2028,0.006811725771483766
MDG,2029,0.006811725771483766
MDG,2030,0.006811725771483766
MDG,2031,0.006811725771483766
MDG,2032,0.006811725771483766
MDG,2033,0.006811725771483766
MDG,2034,0.006811725771483766
MDG,2035,0.006811725771483766
MDG,2036,0.006811725771483766
MDG,2037,0.006811725771483766
MDG,2038,0.006811725771483766
MDG,2039,0.006811725771483766
MDG,2040,0.006811725771483766
MDG,2041,0.006811725771483766
MDG,2042,0.006811725771483766
MDG,2043,0.006811725771483766
MDG,2044,0.006811725771483766
MDG,2045,0.006811725771483766
MDG,2046,0.006811725771483766
MDG,2047,0.006811725771483766
MDG,2048,0.006811725771483766
MDG,2049,0.006811725771483766
MDG,2050,0.006811725771483766
MDG,2051,0.006811725771483766
MDG,2052,0.006811725771483766
MDG,2053,0.006811725771483766
MDG,2054,0.006811725771483766
MDG,2055,0.006811725771483766
MDG,2056,0.006811725771483766
MDG,2057,0.006811725771483766
MDG,2058,0.006811725771483766
MDG,2059,0.006811725771483766
MDG,2060,0.006811725771483766
MDG,2061,0.006811725771483766
MDG,2062,0.006811725771483766
MDG,2063,0.006811725771483766
MDG,2064,0.006811725771483766
MDG,2065,0.006811725771483766
MDG,2066,0.006811725771483766
MDG,2067,0.006811725771483766
MDG,2068,0.006811725771483766
MDG,2069,0.006811725771483766
MDG,2070,0.006811725771483766
MDG,2071,0.006811725771483766
MDG,2072,0.006811725771483766
MDG,2073,0.006811725771483766
MDG,2074,0.006811725771483766
MDG,2075,0.006811725771483766
MDG,2076,0.006811725771483766
MDG,2077,0.006811725771483766
MDG,2078,0.006811725771483766
MDG,2079,0.006811725771483766
MDG,2080,0.006811725771483766
MDG,2081,0.006811725771483766
MDG,2082,0.006811725771483766
MDG,2083,0.006811725771483766
MDG,2084,0.006811725771483766
MDG,2085,0.006811725771483766
MDG,2086,0.006811725771483766
MDG,2087,0.006811725771483766
MDG,2088,0.006811725771483766
MDG,2089,0.006811725771483766
MDG,2090,0.006811725771483766
MDG,2091,0.006811725771483766
MDG,2092,0.006811725771483766
MDG,2093,0.006811725771483766
MDG,2094,0.006811725771483766
MDG,2095,0.006811725771483766
MDG,2096,0.006811725771483766
MDG,2097,0.006811725771483766
MDG,2098,0.006811725771483766
MDG,2099,0.006811725771483766
MDG,2100,0.006811725771483766
MDG,2101,0.006811725771483766
MDG,2102,0.006811725771483766
MDG,2103,0.006811725771483766
MDG,2104,0.006811725771483766
MDG,2105,0.006811725771483766
MDG,2106,0.006811725771483766
MDG,2107,0.006811725771483766
MDG,2108,0.006811725771483766
MDG,2109,0.006811725771483766
MDG,2110,0.006811725771483766
MDG,2111,0.006811725771483766
MDG,2112,0.006811725771483766
MDG,2113,0.006811725771483766
MDG,2114,0.006811725771483766
MDG,2115,0.006811725771483766
MDG,2116,0.006811725771483766
MDG,2117,0.006811725771483766
MDG,2118,0.006811725771483766
MDG,2119,0.006811725771483766
MDG,2120,0.006811725771483766
MDG,2121,0.006811725771483766
MDG,2122,0.006811725771483766
MDG,2123,0.006811725771483766
MDG,2124,0.006811725771483766
MDG,2125,0.006811725771483766
MDV,2020,0.0034
MDV,2021,0.0034
MDV,2022,0.0034
MDV,2023,0.0034
MDV,2024,0.0034
MDV,2025,0.0034
MDV,2026,0.0034
MDV,2027,0.0034
MDV,2028,0.0034
MDV,2029,0.0034
MDV,2030,0.0034
MDV,2031,0.0034
MDV,2032,0.0034
MDV,2033,0.0034
MDV,2034,0.0034
MDV,2035,0.0034
MDV,2036,0.0034
MDV,2037,0.0034
MDV,2038,0.0034
MDV,2039,0.0034
MDV,2040,0.0034
MDV,2041,0.0034
MDV,2042,0.0034
MDV,2043,0.0034
MDV,2044,0.0034
MDV,2045,0.0034
MDV,2046,0.0034
MDV,2047,0.0034
MDV,2048,0.0034
MDV,2049,0.0034
MDV,2050,0.0034
MDV,2051,0.0034
MDV,2052,0.0034
MDV,2053,0.0034
MDV,2054,0.0034
MDV,2055,0.0034
MDV,2056,0.0034
MDV,2057,0.0034
MDV,2058,0.0034
MDV,2059,0.0034
MDV,2060,0.0034
MDV,2061,0.0034
MDV,2062,0.0034
MDV,2063,0.0034
MDV,2064,0.0034
MDV,2065,0.0034
MDV,2066,0.0034
MDV,2067,0.0034
MDV,2068,0.0034
MDV,2069,0.0034
MDV,2070,0.0034
MDV,2071,0.0034
MDV,2072,0.0034
MDV,2073,0.0034
MDV,2074,0.0034
MDV,2075,0.0034
MDV,2076,0.0034
MDV,2077,0.0034
MDV,2078,0.0034
MDV,2079,0.0034
MDV,2080,0.0034
MDV,2081,0.0034
MDV,2082,0.0034
MDV,2083,0.0034
MDV,2084,0.0034
MDV,2085,0.0034
MDV,2086,0.0034
MDV,2087,0.0034
MDV,2088,0.0034
MDV,2089,0.0034
MDV,2090,0.0034
MDV,2091,0.0034
MDV,2092,0.0034
MDV,2093,0.0034
MDV,2094,0.0034
MDV,2095,0.0034
MDV,2096,0.0034
MDV,2097,0.0034
MDV,2098,0.0034
MDV,2099,0.0034
MDV,2100,0.0034
MDV,2101,0.0034
MDV,2102,0.0034
MDV,2103,0.0034
MDV,2104,0.0034
MDV,2105,0.0034
MDV,2106,0.0034
MDV,2107,0.0034
MDV,2108,0.0034
MDV,2109,0.0034
MDV,2110,0.0034
MDV,2111,0.0034
MDV,2112,0.0034
MDV,2113,0.0034
MDV,2114,0.0034
MDV,2115,0.0034
MDV,2116,0.0034
MDV,2117,0.0034
MDV,2118,0.0034
MDV,2119,0.0034
MDV,2120,0.0034
MDV,2121,0.0034
MDV,2122,0.0034
MDV,2123,0.0034
MDV,2124,0.0034
MDV,2125,0.0034
MEX,2020,0.005125687291302047
MEX,2021,0.005125687291302047
MEX,2022,0.005125687291302047
MEX,2023,0.005125687291302047
MEX,2024,0.005125687291302047
MEX,2025,0.005125687291302047
MEX,2026,0.005125687291302047
MEX,2027,0.005125687291302047
MEX,2028,0.005125687291302047
MEX,2029,0.005125687291302047
MEX,2030,0.005125687291302047
MEX,2031,0.005125687291302047
MEX,2032,0.005125687291302047
MEX,2033,0.005125687291302047
MEX,2034,0.005125687291302047
MEX,2035,0.005125687291302047
MEX,2036,0.005125687291302047
MEX,2037,0.005125687291302047
MEX,2038,0.005125687291302047
MEX,2039,0.005125687291302047
MEX,2040,0.005125687291302047
MEX,2041,0.005125687291302047
MEX,2042,0.005125687291302047
MEX,2043,0.005125687291302047
MEX,2044,0.005125687291302047
MEX,2045,0.005125687291302047
MEX,2046,0.005125687291302047
MEX,2047,0.005125687291302047
MEX,2048,0.005125687291302047
MEX,2049,0.005125687291302047
MEX,2050,0.005125687291302047
MEX,2051,0.005125687291302047
MEX,2052,0.005125687291302047
MEX,2053,0.005125687291302047
MEX,2054,0.005125687291302047
MEX,2055,0.005125687291302047
MEX,2056,0.005125687291302047
MEX,2057,0.005125687291302047
MEX,2058,0.005125687291302047
MEX,2059,0.005125687291302047
MEX,2060,0.005125687291302047
MEX,2061,0.005125687291302047
MEX,2062,0.005125687291302047
MEX,2063,0.005125687291302047
MEX,2064,0.005125687291302047
MEX,2065,0.005125687291302047
MEX,2066,0.005125687291302047
MEX,2067,0.005125687291302047
MEX,2068,0.005125687291302047
MEX,2069,0.005125687291302047
MEX,2070,0.005125687291302047
MEX,2071,0.005125687291302047
MEX,2072,0.005125687291302047
MEX,2073,0.005125687291302047
MEX,2074,0.005125687291302047
MEX,2075,0.005125687291302047
MEX,2076,0.005125687291302047
MEX,2077,0.005125687291302047
MEX,2078,0.005125687291302047
MEX,2079,0.005125687291302047
MEX,2080,0.005125687291302047
MEX,2081,0.005125687291302047
MEX,2082,0.005125687291302047
MEX,2083,0.005125687291302047
MEX,2084,0.005125687291302047
MEX,2085,0.005125687291302047
MEX,2086,0.005125687291302047
MEX,2087,0.005125687291302047
MEX,2088,0.005125687291302047
MEX,2089,0.005125687291302047
MEX,2090,0.005125687291302047
MEX,2091,0.005125687291302047
MEX,2092,0.005125687291302047
MEX,2093,0.005125687291302047
MEX,2094,0.005125687291302047
MEX,2095,0.005125687291302047
MEX,2096,0.005125687291302047
MEX,2097,0.005125687291302047
MEX,2098,0.005125687291302047
MEX,2099,0.005125687291302047
MEX,2100,0.005125687291302047
MEX,2101,0.005125687291302047
MEX,2102,0.005125687291302047
MEX,2103,0.005125687291302047
MEX,2104,0.005125687291302047
MEX,2105,0.005125687291302047
MEX,2106,0.005125687291302047
MEX,2107,0.005125687291302047
MEX,2108,0.005125687291302047
MEX,2109,0.005125687291302047
MEX,2110,0.005125687291302047
MEX,2111,0.005125687291302047
MEX,2112,0.005125687291302047
MEX,2113,0.005125687291302047
MEX,2114,0.005125687291302047
MEX,2115,0.005125687291302047
MEX,2116,0.005125687291302047
MEX,2117,0.005125687291302047
MEX,2118,0.005125687291302047
MEX,2119,0.005125687291302047
MEX,2120,0.005125687291302047
MEX,2121,0.005125687291302047
MEX,2122,0.005125687291302047
MEX,2123,0.005125687291302047
MEX,2124,0.005125687291302047
MEX,2125,0.005125687291302047
MHL,2020,0.005699999999999999
MHL,2021,0.005699999999999999
MHL,2022,0.005699999999999999
MHL,2023,0.005699999999999999
MHL,2024,0.005699999999999999
MHL,2025,0.005699999999999999
MHL,2026,0.005699999999999999
MHL,2027,0.005699999999999999
MHL,2028,0.005699999999999999
MHL,2029,0.005699999999999999
MHL,2030,0.005699999999999999
MHL,2031,0.005699999999999999
MHL,2032,0.005699999999999999
MHL,2033,0.005699999999999999
MHL,2034,0.005699999999999999
MHL,2035,0.005699999999999999
MHL,2036,0.005699999999999999
MHL,2037,0.005699999999999999
MHL,2038,0.005699999999999999
MHL,2039,0.005699999999999999
MHL,2040,0.005699999999999999
MHL,2041,0.005699999999999999
MHL,2042,0.005699999999999999
MHL,2043,0.005699999999999999
MHL,2044,0.005699999999999999
MHL,2045,0.005699999999999999
MHL,2046,0.005699999999999999
MHL,2047,0.005699999999999999
MHL,2048,0.005699999999999999
MHL,2049,0.005699999999999999
MHL,2050,0.005699999999999999
MHL,2051,0.005699999999999999
MHL,2052,0.005699999999999999
MHL,2053,0.005699999999999999
MHL,2054,0.005699999999999999
MHL,2055,0.005699999999999999
MHL,2056,0.005699999999999999
MHL,2057,0.005699999999999999
MHL,2058,0.005699999999999999
MHL,2059,0.005699999999999999
MHL,2060,0.005699999999999999
MHL,2061,0.005699999999999999
MHL,2062,0.005699999999999999
MHL,2063,0.005699999999999999
MHL,2064,0.005699999999999999
MHL,2065,0.005699999999999999
MHL,2066,0.005699999999999999
MHL,2067,0.005699999999999999
MHL,2068,0.005699999999999999
MHL,2069,0.005699999999999999
MHL,2070,0.005699999999999999
MHL,2071,0.005699999999999999
MHL,2072,0.005699999999999999
MHL,2073,0.005699999999999999
MHL,2074,0.005699999999999999
MHL,2075,0.005699999999999999
MHL,2076,0.005699999999999999
MHL,2077,0.005699999999999999
MHL,2078,0.005699999999999999
MHL,2079,0.005699999999999999
MHL,2080,0.005699999999999999
MHL,2081,0.005699999999999999
MHL,2082,0.005699999999999999
MHL,2083,0.005699999999999999
MHL,2084,0.005699999999999999
MHL,2085,0.005699999999999999
MHL,2086,0.005699999999999999
MHL,2087,0.005699999999999999
MHL,2088,0.005699999999999999
MHL,2089,0.005699999999999999
MHL,2090,0.005699999999999999
MHL,2091,0.005699999999999999
MHL,2092,0.005699999999999999
MHL,2093,0.005699999999999999
MHL,2094,0.005699999999999999
MHL,2095,0.005699999999999999
MHL,2096,0.005699999999999999
MHL,2097,0.005699999999999999
MHL,2098,0.005699999999999999
MHL,2099,0.005699999999999999
MHL,2100,0.005699999999999999
MHL,2101,0.005699999999999999
MHL,2102,0.005699999999999999
MHL,2103,0.005699999999999999
MHL,2104,0.005699999999999999
MHL,2105,0.005699999999999999
MHL,2106,0.005699999999999999
MHL,2107,0.005699999999999999
MHL,2108,0.005699999999999999
MHL,2109,0.005699999999999999
MHL,2110,0.005699999999999999
MHL,2111,0.005699999999999999
MHL,2112,0.005699999999999999
MHL,2113,0.005699999999999999
MHL,2114,0.005699999999999999
MHL,2115,0.005699999999999999
MHL,2116,0.005699999999999999
MHL,2117,0.005699999999999999
MHL,2118,0.005699999999999999
MHL,2119,0.005699999999999999
MHL,2120,0.005699999999999999
MHL,2121,0.005699999999999999
MHL,2122,0.005699999999999999
MHL,2123,0.005699999999999999
MHL,2124,0.005699999999999999
MHL,2125,0.005699999999999999
MKD,2020,0.003871166602380667
MKD,2021,0.003871166602380667
MKD,2022,0.003871166602380667
MKD,2023,0.003871166602380667
MKD,2024,0.003871166602380667
MKD,2025,0.003871166602380667
MKD,2026,0.003871166602380667
MKD,2027,0.003871166602380667
MKD,2028,0.003871166602380667
MKD,2029,0.003871166602380667
MKD,2030,0.003871166602380667
MKD,2031,0.003871166602380667
MKD,2032,0.003871166602380667
MKD,2033,0.003871166602380667
MKD,2034,0.003871166602380667
MKD,2035,0.003871166602380667
MKD,2036,0.003871166602380667
MKD,2037,0.003871166602380667
MKD,2038,0.003871166602380667
MKD,2039,0.003871166602380667
MKD,2040,0.003871166602380667
MKD,2041,0.003871166602380667
MKD,2042,0.003871166602380667
MKD,2043,0.003871166602380667
MKD,2044,0.003871166602380667
MKD,2045,0.003871166602380667
MKD,2046,0.003871166602380667
MKD,2047,0.003871166602380667
MKD,2048,0.003871166602380667
MKD,2049,0.003871166602380667
MKD,2050,0.003871166602380667
MKD,2051,0.003871166602380667
MKD,2052,0.003871166602380667
MKD,2053,0.003871166602380667
MKD,2054,0.003871166602380667
MKD,2055,0.003871166602380667
MKD,2056,0.003871166602380667
MKD,2057,0.003871166602380667
MKD,2058,0.003871166602380667
MKD,2059,0.003871166602380667
MKD,2060,0.003871166602380667
MKD,2061,0.003871166602380667
MKD,2062,0.003871166602380667
MKD,2063,0.003871166602380667
MKD,2064,0.003871166602380667
MKD,2065,0.003871166602380667
MKD,2066,0.003871166602380667
MKD,2067,0.003871166602380667
MKD,2068,0.003871166602380667
MKD,2069,0.003871166602380667
MKD,2070,0.003871166602380667
MKD,2071,0.003871166602380667
MKD,2072,0.003871166602380667
MKD,2073,0.003871166602380667
MKD,2074,0.003871166602380667
MKD,2075,0.003871166602380667
MKD,2076,0.003871166602380667
MKD,2077,0.003871166602380667
MKD,2078,0.003871166602380667
MKD,2079,0.003871166602380667
MKD,2080,0.003871166602380667
MKD,2081,0.003871166602380667
MKD,2082,0.003871166602380667
MKD,2083,0.003871166602380667
MKD,2084,0.003871166602380667
MKD,2085,0.003871166602380667
MKD,2086,0.003871166602380667
MKD,2087,0.003871166602380667
MKD,2088,0.003871166602380667
MKD,2089,0.003871166602380667
MKD,2090,0.003871166602380667
MKD,2091,0.003871166602380667
MKD,2092,0.003871166602380667
MKD,2093,0.003871166602380667
MKD,2094,0.003871166602380667
MKD,2095,0.003871166602380667
MKD,2096,0.003871166602380667
MKD,2097,0.003871166602380667
MKD,2098,0.003871166602380667
MKD,2099,0.003871166602380667
MKD,2100,0.003871166602380667
MKD,2101,0.003871166602380667
MKD,2102,0.003871166602380667
MKD,2103,0.003871166602380667
MKD,2104,0.003871166602380667
MKD,2105,0.003871166602380667
MKD,2106,0.003871166602380667
MKD,2107,0.003871166602380667
MKD,2108,0.003871166602380667
MKD,2109,0.003871166602380667
MKD,2110,0.003871166602380667
MKD,2111,0.003871166602380667
MKD,2112,0.003871166602380667
MKD,2113,0.003871166602380667
MKD,2114,0.003871166602380667
MKD,2115,0.003871166602380667
MKD,2116,0.003871166602380667
MKD,2117,0.003871166602380667
MKD,2118,0.003871166602380667
MKD,2119,0.003871166602380667
MKD,2120,0.003871166602380667
MKD,2121,0.003871166602380667
MKD,2122,0.003871166602380667
MKD,2123,0.003871166602380667
MKD,2124,0.003871166602380667
MKD,2125,0.003871166602380667
MLI,2020,0.003035925718056127
MLI,2021,0.003035925718056127
MLI,2022,0.003035925718056127
MLI,2023,0.003035925718056127
MLI,2024,0.003035925718056127
MLI,2025,0.003035925718056127
MLI,2026,0.003035925718056127
MLI,2027,0.003035925718056127
MLI,2028,0.003035925718056127
MLI,2029,0.003035925718056127
MLI,2030,0.003035925718056127
MLI,2031,0.003035925718056127
MLI,2032,0.003035925718056127
MLI,2033,0.003035925718056127
MLI,2034,0.003035925718056127
MLI,2035,0.003035925718056127
MLI,2036,0.003035925718056127
MLI,2037,0.003035925718056127
MLI,2038,0.003035925718056127
MLI,2039,0.003035925718056127
MLI,2040,0.003035925718056127
MLI,2041,0.003035925718056127
MLI,2042,0.003035925718056127
MLI,2043,0.003035925718056127
MLI,2044,0.003035925718056127
MLI,2045,0.003035925718056127
MLI,2046,0.003035925718056127
MLI,2047,0.003035925718056127
MLI,2048,0.003035925718056127
MLI,2049,0.003035925718056127
MLI,2050,0.003035925718056127
MLI,2051,0.003035925718056127
MLI,2052,0.003035925718056127
MLI,2053,0.003035925718056127
MLI,2054,0.003035925718056127
MLI,2055,0.003035925718056127
MLI,2056,0.003035925718056127
MLI,2057,0.003035925718056127
MLI,2058,0.003035925718056127
MLI,2059,0.003035925718056127
MLI,2060,0.003035925718056127
MLI,2061,0.003035925718056127
MLI,2062,0.003035925718056127
MLI,2063,0.003035925718056127
MLI,2064,0.003035925718056127
MLI,2065,0.003035925718056127
MLI,2066,0.003035925718056127
MLI,2067,0.003035925718056127
MLI,2068,0.003035925718056127
MLI,2069,0.003035925718056127
MLI,2070,0.003035925718056127
MLI,2071,0.003035925718056127
MLI,2072,0.003035925718056127
MLI,2073,0.003035925718056127
MLI,2074,0.003035925718056127
MLI,2075,0.003035925718056127
MLI,2076,0.003035925718056127
MLI,2077,0.003035925718056127
MLI,2078,0.003035925718056127
MLI,2079,0.003035925718056127
MLI,2080,0.003035925718056127
MLI,2081,0.003035925718056127
MLI,2082,0.003035925718056127
MLI,2083,0.003035925718056127
MLI,2084,0.003035925718056127
MLI,2085,0.003035925718056127
MLI,2086,0.003035925718056127
MLI,2087,0.003035925718056127
MLI,2088,0.003035925718056127
MLI,2089,0.003035925718056127
MLI,2090,0.003035925718056127
MLI,2091,0.003035925718056127
MLI,2092,0.003035925718056127
MLI,2093,0.003035925718056127
MLI,2094,0.003035925718056127
MLI,2095,0.003035925718056127
MLI,2096,0.003035925718056127
MLI,2097,0.003035925718056127
MLI,2098,0.003035925718056127
MLI,2099,0.003035925718056127
MLI,2100,0.003035925718056127
MLI,2101,0.003035925718056127
MLI,2102,0.003035925718056127
MLI,2103,0.003035925718056127
MLI,2104,0.003035925718056127
MLI,2105,0.003035925718056127
MLI,2106,0.003035925718056127
MLI,2107,0.003035925718056127
MLI,2108,0.003035925718056127
MLI,2109,0.003035925718056127
MLI,2110,0.003035925718056127
MLI,2111,0.003035925718056127
MLI,2112,0.003035925718056127
MLI,2113,0.003035925718056127
MLI,2114,0.003035925718056127
MLI,2115,0.003035925718056127
MLI,2116,0.003035925718056127
MLI,2117,0.003035925718056127
MLI,2118,0.003035925718056127
MLI,2119,0.003035925718056127
MLI,2120,0.003035925718056127
MLI,2121,0.003035925718056127
MLI,2122,0.003035925718056127
MLI,2123,0.003035925718056127
MLI,2124,0.003035925718056127
MLI,2125,0.003035925718056127
MLT,2020,0.004225
MLT,2021,0.004225
MLT,2022,0.004225
MLT,2023,0.004225
MLT,2024,0.004225
MLT,2025,0.004225
MLT,2026,0.004225
MLT,2027,0.004225
MLT,2028,0.004225
MLT,2029,0.004225
MLT,2030,0.004225
MLT,2031,0.004225
MLT,2032,0.004225
MLT,2033,0.004225
MLT,2034,0.004225
MLT,2035,0.004225
MLT,2036,0.004225
MLT,2037,0.004225
MLT,2038,0.004225
MLT,2039,0.004225
MLT,2040,0.004225
MLT,2041,0.004225
MLT,2042,0.004225
MLT,2043,0.004225
MLT,2044,0.004225
MLT,2045,0.004225
MLT,2046,0.004225
MLT,2047,0.004225
MLT,2048,0.004225
MLT,2049,0.004225
MLT,2050,0.004225
MLT,2051,0.004225
MLT,2052,0.004225
MLT,2053,0.004225
MLT,2054,0.004225
MLT,2055,0.004225
MLT,2056,0.004225
MLT,2057,0.004225
MLT,2058,0.004225
MLT,2059,0.004225
MLT,2060,0.004225
MLT,2061,0.004225
MLT,2062,0.004225
MLT,2063,0.004225
MLT,2064,0.004225
MLT,2065,0.004225
MLT,2066,0.004225
MLT,2067,0.004225
MLT,2068,0.004225
MLT,2069,0.004225
MLT,2070,0.004225
MLT,2071,0.004225
MLT,2072,0.004225
MLT,2073,0.004225
MLT,2074,0.004225
MLT,2075,0.004225
MLT,2076,0.004225
MLT,2077,0.004225
MLT,2078,0.004225
MLT,2079,0.004225
MLT,2080,0.004225
MLT,2081,0.004225
MLT,2082,0.004225
MLT,2083,0.004225
MLT,2084,0.004225
MLT,2085,0.004225
MLT,2086,0.004225
MLT,2087,0.004225
MLT,2088,0.004225
MLT,2089,0.004225
MLT,2090,0.004225
MLT,2091,0.004225
MLT,2092,0.004225
MLT,2093,0.004225
MLT,2094,0.004225
MLT,2095,0.004225
MLT,2096,0.004225
MLT,2097,0.004225
MLT,2098,0.004225
MLT,2099,0.004225
MLT,2100,0.004225
MLT,2101,0.004225
MLT,2102,0.004225
MLT,2103,0.004225
MLT,2104,0.004225
MLT,2105,0.004225
MLT,2106,0.004225
MLT,2107,0.004225
MLT,2108,0.004225
MLT,2109,0.004225
MLT,2110,0.004225
MLT,2111,0.004225
MLT,2112,0.004225
MLT,2113,0.004225
MLT,2114,0.004225
MLT,2115,0.004225
MLT,2116,0.004225
MLT,2117,0.004225
MLT,2118,0.004225
MLT,2119,0.004225
MLT,2120,0.004225
MLT,2121,0.004225
MLT,2122,0.004225
MLT,2123,0.004225
MLT,2124,0.004225
MLT,2125,0.004225
MMR,2020,0.0030417779386985927
MMR,2021,0.0030417779386985927
MMR,2022,0.0030417779386985927
MMR,2023,0.0030417779386985927
MMR,2024,0.0030417779386985927
MMR,2025,0.0030417779386985927
MMR,2026,0.0030417779386985927
MMR,2027,0.0030417779386985927
MMR,2028,0.0030417779386985927
MMR,2029,0.0030417779386985927
MMR,2030,0.0030417779386985927
MMR,2031,0.0030417779386985927
MMR,2032,0.0030417779386985927
MMR,2033,0.0030417779386985927
MMR,2034,0.0030417779386985927
MMR,2035,0.0030417779386985927
MMR,2036,0.0030417779386985927
MMR,2037,0.0030417779386985927
MMR,2038,0.0030417779386985927
MMR,2039,0.0030417779386985927
MMR,2040,0.0030417779386985927
MMR,2041,0.0030417779386985927
MMR,2042,0.0030417779386985927
MMR,2043,0.0030417779386985927
MMR,2044,0.0030417779386985927
MMR,2045,0.0030417779386985927
MMR,2046,0.0030417779386985927
MMR,2047,0.0030417779386985927
MMR,2048,0.0030417779386985927
MMR,2049,0.0030417779386985927
MMR,2050,0.0030417779386985927
MMR,2051,0.0030417779386985927
MMR,2052,0.0030417779386985927
MMR,2053,0.0030417779386985927
MMR,2054,0.0030417779386985927
